产品名称,单位,产量,比上年增长（%）,来源文件,年份,表格编号
原煤,亿吨,47.1,3.4,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
原油,万吨,20902.6,2.1,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
天然气,亿立方米,2324.3,5.6,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
发电量,亿千瓦时,94564.4,6.9,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
其中：火电[25],亿千瓦时,62657.4,6.4,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
水电,亿千瓦时,12858.5,-4.9,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
核电,亿千瓦时,4347.2,4.1,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
风电,亿千瓦时,8858.7,16.2,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
太阳能发电,亿千瓦时,5841.5,36.7,中华人民共和国2023年国民经济和社会发展统计公报 - 国家统计局.html,2023,21
